copyright	zengfr	site:http://github.com/zengfr/romhack
FFBFE2	123p+  6	[0010E6, 001144, 015650, 01A74C, 01A75E]	
FFBFE4	123p+  8	[00114E, 0015EE, 00189A, 0018C0, 0019B2, 001E4E, 001E5E, 0026B6, 0026C2, 00273A, 002746, 003C2A, 003E58, 004194, 0042A2, 004898, 0049BC, 004A90, 004AE0, 004B04, 0056FC, 0079BA, 00834A, 00834E, 008354, 0084AE, 0086D0, 008702, 008A72, 008E7A, 008EAC, 008F66, 008F96, 0093D8, 009466, 00946A, 009498, 0094FA, 00965E, 009776, 0098A2, 009BE4, 013BA8, 015634, 015648, 01590A, 015920, 015C08, 015C0C, 016E8E, 0171D4, 0171DE, 0195AE, 01A74C, 01A75E, 01AAB4, 01ACB8, 01AFD6, 01D17C, 01EA20, 01EA72, 021A84, 021D82, 0254E2, 0269A4, 0269DE, 0292E4, 0294B0, 0294EA, 029884, 02A6B2, 02A86C, 02A8A6, 02AC32, 02B8D2, 02BBA8, 032A9A, 032CA2, 036898, 0370EC, 0469A4, 05E04A, 05E5FA]	
FFBFE6	123p+  A	[00114E, 015648, 01A74C, 01A75E]	
FFBFE8	123p+  C	[0010D0, 0019F4, 004770, 007A10, 007A2C, 007CD0, 007D44, 007E7E, 007F10, 008082, 0084B2, 008706, 008EB0, 008F9A, 00949C, 011CF2, 011D1E, 012082, 01A74C, 01A75E, 01AC78, 01ACDC, 01CB8A, 01CD5C, 01CD6A, 01CE2A, 01CE38, 01CECA, 01CF0E, 01CF1A, 01CF3E, 01D536, 01D932, 0214BC, 021A8A, 021D64, 02988E, 02AC3C, 05E016, 05E5FE]	
FFBFEA	123p+  E	[0010D0, 007D44, 011CF2, 011D1E, 012082, 01A74C, 01A75E, 01AC78, 01ACDC, 01CD6A, 01CE38, 01CF1A]	
FFBFEC	123p+ 10	[0019F8, 007A14, 007A30, 0084B6, 00870A, 008EB4, 008EFC, 008F9E, 0094A0, 017B2A, 01A74C, 01A75E, 01AAE0, 01AFDC, 0214B6, 021A90, 021D88, 05E602]	
FFBFEE	123p+ 12	[002494, 0024B0, 0024E2, 002504, 0079E4, 01A74C, 01A75E, 021D5C, 032A6C, 05E01E, 05E468, 05E47A, 05E4A0, 05E5BC]	
FFBFF0	123p+ 14	[002494, 0024B0, 0024E2, 002504, 0079E4, 01A74C, 01A75E, 021D5C, 032A6C, 05E01E, 05E468, 05E47A, 05E4A0, 05E5BC]	
FFBFF2	123p+ 16	[001888, 0019D8, 00478C, 005B88, 005BE8, 00799E, 0079F8, 007C1C, 008072, 0083BA, 0084A0, 0086E8, 008B02, 008E92, 008F7E, 00947E, 0096D0, 009894, 0121AA, 013BEC, 01A74C, 01A75E, 01ACA0, 01AFB8, 01CBA8, 01CBDC, 01CD12, 01CF64, 01CFB6, 01D05E, 01D188, 01D2F4, 01D2F8, 01D306, 01D316, 01D468, 01D554, 01D990, 01D9BE, 01DDD8, 021D70, 02989C, 02AC4A, 05E05A, 05E6C8, 05E76C, 05E7B6, 05E8CE]	
FFBFF3	123p+ 17	[001782, 001798, 0017A0, 00B43E, 05E6B2, 05E80E, 05E880, 05E8A8]	
FFBFF4	123p+ 18	[0121D2, 0121D8, 01A74C, 01A75E, 05E5F6]	
FFBFF6	123p+ 1A	[01A74C, 01A75E]	
FFBFF8	123p+ 1C	[01A74C, 01A75E, 05E17E]	
FFBFFA	123p+ 1E	[001DA8, 01A74C, 01A75E]	
FFBFFB	123p+ 1F	[011A86, 011AB2, 012016, 012050, 01ACE2, 01AD1A, 01BA34, 01BA5C, 01CCF4, 01CD4E, 01CEB2, 01CEFA, 01CF00, 01D9AE, 01D9E4]	
FFBFFC	123p+ 20	[001B36, 001B4E, 001D9A, 0025CC, 007A40, 007E5A, 00C5D2, 00C68E, 00CBB8, 00CC3A, 018C8C, 018F9E, 018FF2, 019060, 019136, 0191EE, 01A5CE, 01A5DE, 01A74C, 01A75E, 01AAD2, 01AAF4, 01AF9A, 01EABC, 0557B6]	
FFBFFD	123p+ 21	[00CBE8]	
FFBFFE	123p+ 22	[001D74, 00304A, 00307C, 01A5CE, 01A5DE, 01A63A, 01A74C, 01A75E, 01BA6E, 01BAB8, 021A74]	
FFC000	123p+ 24	[01A74C, 01A75E]	
FFC002	123p+ 26	[01A74C, 01A75E]	
FFC004	123p+ 28	[0015C6, 001B84, 0078E6, 007D78, 007FFA, 008230, 0082F2, 008726, 008F5E, 008FAC, 008FE8, 0096DA, 00B378, 00C69E, 011AF8, 01236E, 0123DE, 013BC0, 015938, 017238, 017276, 017B44, 01A74C, 01A75E, 01AA18, 01AA54, 01ABD0, 01AE10, 01BA92, 01BAB2, 01BCAE, 01C130, 01CAE4, 01CBE8, 01D210, 01D294, 01D324, 01D48A, 0214C6, 021D56, 025378, 026744, 02A52E, 02B75A, 0328C2, 0366F6, 049A20, 05E456]	
FFC005	123p+ 29	[002A4A, 002A52, 002C2C, 007B2A, 01AB7C, 01BA1A, 01BA44, 01BA64, 01BAC0, 01CB06, 01D4B2, 0298E4, 02AC7C]	
FFC006	123p+ 2A	[001B84, 0078E6, 007922, 007962, 007CB2, 007D4A, 007D78, 007FFA, 008230, 008726, 008FE8, 0096DA, 00B378, 01175E, 011772, 0117AE, 011AF8, 011D28, 0120B6, 0121DE, 01236E, 0123DE, 013BC0, 015938, 017238, 017B44, 01A74C, 01A75E, 01ABD0, 01ABE4, 01AC7C, 01ACE6, 01AF5E, 01B026, 01BA92, 01BAB2, 01BAE0, 01BAF2, 01BB08, 01CB5C, 01CBE8, 01CC04, 01CC1E, 01CC3E, 01CC56, 01CC94, 01CE5A, 01CE7A, 01CF38, 01CFE4, 01D0FA, 01D14A, 01D1F8, 01D210, 01D294, 01D324, 01D508, 01D5F8, 01D60E, 01DA12, 01DA80, 01EAB6, 0214C6]	
FFC007	123p+ 2B	[011A74, 011A9E, 011C1A, 011CB2, 011CF6, 011FF8, 012028, 012068, 0120A4, 01210C, 012118, 01233E, 012374, 01AF42, 01B00E, 01CC9E, 01CCAA, 01CCC8, 01CD06, 01CD64, 01CD80, 01CDAC, 01CE16, 01CE3E, 01CE80, 01CEAC, 01CEF0, 01CF20, 01CF4E, 01CF70, 01CFA2, 01CFF2, 01D018, 01D164, 01D196, 01D1D4, 01D28A, 01D2A2, 01D2C8, 01D942, 01D95C, 01D9A8, 01D9EC, 01DA1C, 01DA50, 01EA8C]	
FFC008	123p+ 2C	[00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 01A74C, 01A75E, 01D974]	
FFC00A	123p+ 2E	[00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 01A74C, 01A75E, 01D974]	
FFC00C	123p+ 30	[002482, 0024D0, 0024EE, 002510, 007958, 007A02, 007A5A, 007C20, 007E08, 008020, 008192, 008B5C, 008FCE, 009450, 0094E0, 01A74C, 01A75E, 01AFE2, 021D4E, 05E460, 05E4B2, 05E4BA, 05E78A]	
FFC00D	123p+ 31	[008030, 008548, 008C9A, 008F04, 0091B2, 009320, 0097CC, 011C96, 01AF78, 01C120, 01CC10]	
FFC00E	123p+ 32	[002482, 0024D0, 007958, 0079A4, 009888, 011CB8, 011CFA, 01202E, 0123D4, 01A74C, 01A75E, 01B020, 01CC8C, 01CCE8, 01CD98, 01CE74, 01CE98, 01CF32, 01CF9C, 01CFDC, 01D076, 01D230, 01D270, 01D2E2, 01D98A, 01DA0A, 01DA62]	
FFC00F	123p+ 33	[01BB02, 01D228, 01D2DA, 01D99C]	
FFC010	123p+ 34	[002474, 00248C, 0024A6, 0024C2, 0024DA, 0024FA, 01A74C, 01A75E, 01D978, 01D980]	
FFC012	123p+ 36	[001136, 001DBC, 01A74C, 01A75E]	
FFC014	123p+ 38	[001136, 001DBC, 01A74C, 01A75E]	
FFC016	123p+ 3A	[018D62, 018FEC, 019066, 01A74C, 01A75E]	
FFC018	123p+ 3C	[001D96, 0066CA, 01A74C, 01A75E]	
FFC01A	123p+ 3E	[011C34, 01A74C, 01A75E]	
FFC01C	123p+ 40	[0010D6, 0010DE, 004776, 0047E8, 005C44, 011A96, 011AAA, 011B12, 011CAA, 011CD0, 011CEE, 011D10, 012024, 012046, 012072, 012092, 0120A0, 0120AE, 01A74C, 01A75E, 01CD1A, 01CD38, 01CDD2, 01CDFE, 01CE1A, 01CF60, 01CF6A, 01CF90, 01CFAC, 01CFBC, 01D9C8, 01EC0A]	
FFC01E	123p+ 42	[0010DA, 01209C, 01A74C, 01A75E, 01CFB2, 01CFC0, 01D9CC]	
FFC020	123p+ 44	[01A74C, 01A75E]	
FFC022	123p+ 46	[01A74C, 01A75E]	
FFC024	123p+ 48	[0010C0, 0010C8, 004768, 0047DA, 011CAE, 011CD8, 011CEA, 01205E, 01A74C, 01A75E, 01ACBE, 01CCFA, 01CD46, 01CDA0, 01CEA0, 01CEC2, 01CEF4, 01CF82]	
FFC026	123p+ 4A	[0010C4, 011CA6, 012064, 01A74C, 01A75E, 01ACC4, 01CD00, 01CDA6, 01CEA6, 01CF7E]	
FFC028	123p+ 4C	[01A74C, 01A75E]	
FFC02A	123p+ 4E	[01A74C, 01A75E]	
FFC02C	123p+ 50	[01A74C, 01A75E, 05E5C8]	
FFC02E	123p+ 52	[01A74C, 01A75E, 05E5C8]	
FFC030	123p+ 54	[01A74C, 01A75E]	
FFC032	123p+ 56	[01A74C, 01A75E]	
FFC034	123p+ 58	[01A74C, 01A75E]	
FFC036	123p+ 5A	[01A74C, 01A75E]	
FFC038	123p+ 5C	[01A74C, 01A75E]	
FFC03A	123p+ 5E	[001DB4, 003068, 008176, 01A74C, 01A75E]	
FFC03C	123p+ 60	[0017C6, 0017CC, 007E9E, 007F2A, 011C7C, 01A74C, 01A75E, 01AA78, 01AA7E]	
FFC03D	123p+ 61	[0017DC, 007E90, 007EA2, 007F2E, 011C80, 01AA84]	
FFC03E	123p+ 62	[007EA8, 007EAE, 007EB2, 007EBC, 0082CA, 009446, 0121BE, 0121C4, 01A74C, 01A75E, 01CB2A, 01CB30, 01D4D6]	
FFC03F	123p+ 63	[0018B6, 001B52, 007F20, 008F54, 009C34, 017AFE, 01AABA, 01C128, 0214B0, 021A96, 029494, 02A850, 032A5E]	
FFC040	123p+ 64	[001B2C, 002516, 01A74C, 01A75E, 01CBD2, 01CF78, 01D026, 01D2B6]	
FFC042	123p+ 66	[001B2C, 002516, 01A74C, 01A75E, 01CBD2, 01CF78, 01D026, 01D2B6]	
FFC044	123p+ 68	[001B72, 00818A, 008B54, 0096EA, 01A74C, 01A75E, 01CCA4, 01D09A, 01D146, 01D2EA, 05E476, 05E48E]	
FFC046	123p+ 6A	[0078D2, 008186, 008278, 0086AA, 008776, 00878A, 008E5E, 008FEC, 009708, 01A74C, 01A75E, 01C100]	
FFC048	123p+ 6C	[00249A, 0024B6, 0024E8, 00250A, 007A54, 008F4C, 01A74C, 01A75E]	
FFC04A	123p+ 6E	[00249C, 0024B8, 0024EA, 00250C, 0086C0, 008E74, 00945C, 01A74C, 01A75E]	
FFC04C	123p+ 70	[00249C, 0024B8, 0024EA, 00250C, 008494, 01A74C, 01A75E]	
FFC04E	123p+ 72	[0017B6, 008076, 008246, 008380, 00874C, 008FD2, 011AC8, 011CC4, 01203A, 01216A, 01A74C, 01A75E]	
FFC04F	123p+ 73	[008132, 011A7A]	
FFC050	123p+ 74	[01A74C, 01A75E]	
FFC052	123p+ 76	[001B76, 011A9A, 011ABA, 011B14, 011C78, 012012, 012058, 01A74C, 01A75E, 01AE06, 01BCA4, 02536E, 02673A, 02A524, 02B750, 0328B8, 0366EC, 049A16]	
FFC054	123p+ 78	[008540, 00886A, 008C92, 008EF2, 00930E, 0123E4, 01A74C, 01A75E, 01AA88, 01AA8E, 01B016, 01CBBA, 01EA92]	
FFC055	123p+ 79	[008194, 008286, 008784, 008E64, 00944C]	
FFC056	123p+ 7A	[001B7C, 008004, 008ADE, 00920A, 01A74C, 01A75E, 01CBCA, 01CC38, 01CD2E, 01CDFA, 01CE06, 01CEDC, 01D038, 01D96C]	
FFC058	123p+ 7C	[0019B8, 001DC6, 002FF6, 00815E, 008258, 008874, 008B3E, 008FB4, 0092DC, 009436, 0094C0, 0096A8, 01A628, 01A74C, 01A75E, 01ABB2, 01AC8E, 01ACF8, 01D182, 01D2C0, 01EA9E, 022968]	
FFC059	123p+ 7D	[017F9A, 01D240]	
FFC05A	123p+ 7E	[008162, 008274, 0082D8, 008760, 00943A, 01A74C, 01A75E]	
FFC05C	123p+ 80	[001DC2, 00817A, 01A74C, 01A75E]	
FFC05E	123p+ 82	[001B06, 001BD0, 001D88, 002E54, 003064, 007E0E, 007E46, 007E52, 007E84, 007F18, 00800C, 008036, 00806C, 0080F2, 00816E, 00823E, 00836E, 008734, 008860, 008AE6, 008C88, 009314, 009440, 0107C8, 011C54, 011C8E, 01211C, 012330, 01234E, 01277E, 0178F8, 017D00, 017D14, 01A74C, 01A75E, 01BAA8, 01C118, 01CCAE, 01CCBA, 01CCC0, 01D24C]	
FFC060	123p+ 84	[001D8C, 007E48, 00806E, 008172, 00836A, 01A74C, 01A75E, 01BAAC, 01CCB0, 01D24E]	
FFC062	123p+ 86	[00818E, 008B58, 01A74C, 01A75E, 01CB40, 01CB58, 01D4EC]	
FFC064	123p+ 88	[01A74C, 01A75E]	
FFC066	123p+ 8A	[01A74C, 01A75E]	
FFC067	123p+ 8B	[001EB2, 001EBC, 001EC6, 007970, 007986, 012382, 0123B6, 0298EE, 02AC8A]	
FFC068	123p+ 8C	[001BB4, 001BBC, 009200, 017B14, 01A74C, 01A75E, 01AF4A, 01CBFA, 01D5CE, 01EA82, 05E4C8]	
FFC06A	123p+ 8E	[001DB0, 0079F2, 01A74C, 01A75E]	
FFC06C	123p+ 90	[0020E0, 01A74C, 01A75E]	
FFC06D	123p+ 91	[01AB06]	
FFC06E	123p+ 92	[001DA4, 01A74C, 01A75E]	
FFC06F	123p+ 93	[0018AA]	
FFC070	123p+ 94	[0078D6, 011724, 01A74C, 01A75E, 01CB86, 01CBC4, 01CC16, 01CD6E, 01CDD6, 01CE34, 01CF5A, 01CFE8, 01D01E, 01D52E, 01D966, 01DA16, 01DA30]	
FFC071	123p+ 95	[00485C]	
FFC072	123p+ 96	[005CDE, 00807E, 00824E, 0082D2, 008754, 008FD8, 011A8E, 011C9E, 01201C, 0121A6, 01A74C, 01A75E]	
FFC073	123p+ 97	[007CCA, 007D70, 011AF0, 011C72, 01234A, 01ACCA, 01CD0C, 01CDB2, 01CEB8]	
FFC074	123p+ 98	[00795C, 00808A, 0080EE, 011ABE, 012122, 01A74C, 01A75E]	
FFC075	123p+ 99	[007E98, 007ECC, 007F32, 0082FA, 01173C, 011C44, 05E50A]	
FFC076	123p+ 9A	[01A74C, 01A75E, 01AA9C]	
FFC077	123p+ 9B	[0078FA]	
FFC078	123p+ 9C	[01A74C, 01A75E, 01AAB0]	
FFC07A	123p+ 9E	[01A74C, 01A75E, 01AAB6]	
FFC07C	123p+ A0	[001B16, 001EA8, 001F8C, 001FC8, 00797E, 007D62, 009C3C, 01A74C, 01A75E, 01AA4E, 01AA66, 01CA54, 01CA9C, 01CB9A, 01CDBC, 01CDC8, 01CE50, 01D0DE, 01D1D8, 01D2E6, 01D44A, 01D470, 01D478, 01D546, 01DDBA, 01DDE0, 01DDE8]	
FFC07D	123p+ A1	[001E9E, 01AA60]	
FFC07E	123p+ A2	[001B0E, 0020FE, 007976, 01A74C, 01A75E, 01AA6A, 01CE68, 01D9F8]	
FFC07F	123p+ A3	[01CC4C]	
FFC080	123p+ A4	[00817E, 008B48, 01A74C, 01A75E, 01AA74, 01CC50, 01CDE0, 01CED0, 01CFA6, 01CFC6, 01D08C, 01D208, 01D9A2, 01D9D2]	
FFC082	123p+ A6	[001DAC, 01A74C, 01A75E]	
FFC084	123p+ A8	[01A74C, 01A75E, 01AA92, 0214AA]	
FFC085	123p+ A9	[00170C, 008A58, 008ACA, 0099FC]	
FFC086	123p+ AA	[0016B2, 00812C, 00C3A6, 017DC4, 01A74C, 01A75E]	
FFC088	123p+ AC	[01A74C, 01A75E]	
FFC089	123p+ AD	[001A06, 008182, 008B4C, 01CB36, 01CB3C, 01D004, 01D082, 01D088, 01D4E2, 01D4E8, 01DA42, 02161E]	
FFC08A	123p+ AE	[01A74C, 01A75E, 01D00C, 01D012, 01D030, 01D094, 01D0F2, 01DA38, 01DA4A, 01DA6E, 01DA72]	
FFC08B	123p+ AF	[002018, 002020, 002040]	
FFC08C	123p+ B0	[001F80, 001FB4, 001FDC, 01A74C, 01A75E, 01CA4A, 01CA82, 01CAC2, 01CAD2, 01CADE, 01CBB2, 01CFCC, 01D1CA, 01D582, 01D9FE]	
FFC08D	123p+ B1	[001F98, 001F9E, 001FA6, 001FAC, 001FC2, 001FD6, 01CA60, 01CA66, 01CA70, 01CA78, 01CA96, 01CABC, 01CACE, 01CAD8]	
FFC08E	123p+ B2	[002014, 00202C, 002036, 01A74C, 01A75E]	
FFC08F	123p+ B3	[0019AE, 01D5F0, 02161A]	
FFC090	123p+ B4	[002024, 00203A, 01A74C, 01A75E, 01D560]	
FFC092	123p+ B6	[01A74C, 01A75E]	
FFC094	123p+ B8	[01A74C, 01A75E, 01D178, 01D268]	
FFC095	123p+ B9	[001772, 001778, 00853C, 008866, 008C8E, 008EEE, 00930A, 00B442, 01AC70, 01AD14, 01AD22, 01BA82]	
FFC096	123p+ BA	[0019A0, 01A74C, 01A75E, 01DA78]	
FFC098	123p+ BC	[001B24, 01A74C, 01A75E]	
FFC09A	123p+ BE	[01A74C, 01A75E]	
FFC09C	123p+ C0	[01A74C, 01A75E, 01BA38, 01BA50, 01CCF0, 01CD40, 01CD54]	
FFC09D	123p+ C1	[01DA6A]	
FFC09E	123p+ C2	[01A74C, 01A75E, 01CAC8, 01CBD6, 01CCDA]	
FFC0A0	123p+ C4	[01A74C, 01A75E]	
FFC0A2	123p+ C6	[01A74C, 01A75E]	
FFC0A4	123p+ C8	[01A74C, 01A75E]	
FFC0A6	123p+ CA	[01A74C, 01A75E]	
FFC0A8	123p+ CC	[01A74C, 01A75E]	
FFC0AA	123p+ CE	[01A74C, 01A75E]	
FFC0AC	123p+ D0	[01A74C, 01A75E]	
FFC0AE	123p+ D2	[01A74C, 01A75E]	
FFC0B0	123p+ D4	[01A74C, 01A75E]	
FFC0B1	123p+ D5	[01804C, 018070, 0180B6]	
FFC0B2	123p+ D6	[017956, 017CBE, 017CFA, 017D40, 017EF8, 017F18, 017F7E, 017FA8, 0180AE, 01A74C, 01A75E]	
FFC0B4	123p+ D8	[017D28, 017D36, 017EA0, 017EAA, 017F0E, 01A74C, 01A75E]	
FFC0B6	123p+ DA	[017E8E, 01A74C, 01A75E]	
FFC0B8	123p+ DC	[017EB2, 01A74C, 01A75E]	
FFC0BA	123p+ DE	[017E52, 017E7C, 017EAE, 017F06, 017F84, 017F8A, 017FAC, 01A74C, 01A75E]	
FFC97C	enemy+ 0	[00563E, 01A75E, 022C86, 022D10]	
FFC97E	enemy+ 2	[01A75E]	
FFC980	enemy+ 4	[01A75E]	
FFC982	enemy+ 6	[01A75E]	
FFC984	enemy+ 8	[01A75E]	
FFC986	enemy+ A	[01A75E]	
FFC988	enemy+ C	[01A75E]	
FFC98A	enemy+ E	[01A75E]	
FFC98C	enemy+10	[01A75E]	
FFC98E	enemy+12	[01A75E]	
FFC990	enemy+14	[01A75E]	
FFC992	enemy+16	[01A75E]	
FFC994	enemy+18	[01A75E]	
FFC996	enemy+1A	[01A75E]	
FFC998	enemy+1C	[01A75E]	
FFC99A	enemy+1E	[01A75E]	
FFC99C	enemy+20	[01A75E]	
FFC99E	enemy+22	[01A75E]	
FFC9A0	enemy+24	[01A75E]	
FFC9A2	enemy+26	[01A75E]	
FFC9A4	enemy+28	[01A75E]	
FFC9A6	enemy+2A	[01A75E]	
FFC9A8	enemy+2C	[01A75E]	
FFC9AA	enemy+2E	[01A75E]	
FFC9AC	enemy+30	[01A75E]	
FFC9AE	enemy+32	[01A75E]	
FFC9B0	enemy+34	[01A75E]	
FFC9B2	enemy+36	[01A75E]	
FFC9B4	enemy+38	[01A75E]	
FFC9B6	enemy+3A	[01A75E]	
FFC9B8	enemy+3C	[01A75E]	
FFC9BA	enemy+3E	[01A75E]	
FFC9BC	enemy+40	[01A75E]	
FFC9BE	enemy+42	[01A75E]	
FFC9C0	enemy+44	[01A75E]	
FFC9C2	enemy+46	[01A75E]	
FFC9C4	enemy+48	[01A75E]	
FFC9C6	enemy+4A	[01A75E]	
FFC9C8	enemy+4C	[01A75E]	
FFC9CA	enemy+4E	[01A75E]	
FFC9CC	enemy+50	[01A75E]	
FFC9CE	enemy+52	[01A75E]	
FFC9D0	enemy+54	[01A75E]	
FFC9D2	enemy+56	[01A75E]	
FFC9D4	enemy+58	[01A75E]	
FFC9D6	enemy+5A	[01A75E]	
FFC9D8	enemy+5C	[01A75E]	
FFC9DA	enemy+5E	[01A75E]	
FFC9DC	enemy+60	[01A75E]	
FFC9DE	enemy+62	[01A75E]	
FFC9E0	enemy+64	[01A75E]	
FFC9E2	enemy+66	[01A75E]	
FFC9E4	enemy+68	[01A75E]	
FFC9E6	enemy+6A	[01A75E]	
FFC9E8	enemy+6C	[01A75E]	
FFC9EA	enemy+6E	[01A75E]	
FFC9EC	enemy+70	[01A75E]	
FFC9EE	enemy+72	[01A75E]	
FFC9F0	enemy+74	[01A75E]	
FFC9F2	enemy+76	[01A75E]	
FFC9F4	enemy+78	[01A75E]	
FFC9F6	enemy+7A	[01A75E]	
FFC9F8	enemy+7C	[01A75E]	
FFC9FA	enemy+7E	[01A75E]	
FFC9FC	enemy+80	[01A75E]	
FFC9FE	enemy+82	[01A75E]	
FFCA00	enemy+84	[01A75E]	
FFCA02	enemy+86	[01A75E]	
FFCA04	enemy+88	[01A75E]	
FFCA06	enemy+8A	[01A75E]	
FFCA08	enemy+8C	[01A75E]	
FFCA0A	enemy+8E	[01A75E]	
FFCA0C	enemy+90	[01A75E]	
FFCA0E	enemy+92	[01A75E]	
FFCA10	enemy+94	[01A75E]	
FFCA12	enemy+96	[01A75E]	
FFCA14	enemy+98	[01A75E]	
FFCA16	enemy+9A	[01A75E]	
FFCA18	enemy+9C	[01A75E]	
FFCA1A	enemy+9E	[01A75E]	
FFCA1C	enemy+A0	[01A75E]	
FFCA1E	enemy+A2	[01A75E]	
FFCA20	enemy+A4	[01A75E]	
FFCA22	enemy+A6	[01A75E]	
FFCA24	enemy+A8	[01A75E]	
FFCA26	enemy+AA	[01A75E]	
FFCA28	enemy+AC	[01A75E]	
FFCA2A	enemy+AE	[01A75E]	
FFCA2C	enemy+B0	[01A75E]	
FFCA2E	enemy+B2	[01A75E]	
FFCA30	enemy+B4	[01A75E]	
FFCA32	enemy+B6	[01A75E]	
FFCA34	enemy+B8	[01A75E]	
FFCA36	enemy+BA	[01A75E]	
FFCA38	enemy+BC	[01A75E]	
FFCA3A	enemy+BE	[01A75E]	
FFCA3C	enemy+C0	[01A75E]	
FFCA3E	enemy+C2	[01A75E]	
FFCA40	enemy+C4	[01A75E]	
FFCA42	enemy+C6	[01A75E]	
FFCA44	enemy+C8	[01A75E]	
FFCA46	enemy+CA	[01A75E]	
FFCA48	enemy+CC	[01A75E]	
FFCA4A	enemy+CE	[01A75E]	
FFCA4C	enemy+D0	[01A75E]	
FFCA4E	enemy+D2	[01A75E]	
FFCA50	enemy+D4	[01A75E]	
FFCA52	enemy+D6	[01A75E]	
FFCA54	enemy+D8	[01A75E]	
FFCA56	enemy+DA	[01A75E]	
FFCA58	enemy+DC	[01A75E]	
FFCA5A	enemy+DE	[01A75E]	
FFCA5C	enemy+ 0	[001590, 003BCC, 004206, 004232, 00563E, 008C10, 00900A, 00928E, 009578, 0098DA, 009F6E, 010832, 01224E, 01A75E, 022C86, 022D10, 02A470]	
FFCA5D	enemy+ 1	[001192, 00119A, 004392, 05E5D6]	
FFCA5E	enemy+ 2	[0013D0, 001590, 0043D0, 01224E, 0126DA, 01A75E, 05E0C2]	
FFCA60	enemy+ 4	[001144, 00117C, 0011E2, 001590, 0026CA, 0026E6, 002736, 002742, 0039A4, 003F14, 0040C0, 0041A6, 00425C, 00498C, 004A20, 004A42, 004A7A, 004ACE, 00517A, 005760, 0057C6, 005AC8, 005BA4, 00785C, 0084AA, 009096, 00951A, 00967C, 01083E, 011EDC, 011F42, 012250, 01A75E, 022D62, 02A976, 05E040, 05E5F2]	
FFCA62	enemy+ 6	[001144, 001590, 012250, 01A75E]	
FFCA64	enemy+ 8	[00114E, 001590, 0015EE, 0018C0, 0026B6, 0026C2, 00270A, 002712, 00273A, 002746, 004190, 004894, 0049B8, 0049FE, 004ADC, 007866, 0084AE, 008E7E, 009072, 0094F6, 00952C, 00965A, 010842, 012252, 01A75E, 022D68, 02A6B6, 05E04A, 05E5FA]	
FFCA66	enemy+ A	[00114E, 001590, 012252, 01A75E]	
FFCA68	enemy+ C	[0010D0, 001590, 00420A, 004236, 0084B2, 009530, 011F16, 011F4C, 012254, 01231A, 01A75E, 02A97E, 02A990, 05E016, 05E5FE]	
FFCA6A	enemy+ E	[0010D0, 001590, 011F16, 011F4C, 012254, 01A75E, 02A990]	
FFCA6C	enemy+10	[001590, 0084B6, 009534, 012256, 01A75E, 022D98, 05E602]	
FFCA6E	enemy+12	[001590, 002494, 0024B0, 0024E2, 002504, 012256, 01A75E, 05E01E, 05E5BC]	
FFCA70	enemy+14	[001590, 002494, 0024B0, 0024E2, 002504, 012258, 01A75E, 05E01E, 05E5BC]	
FFCA72	enemy+16	[001590, 0041AE, 004266, 004B36, 005172, 005B88, 0084A0, 00908C, 009510, 009672, 01083A, 011EB4, 012258, 01A75E, 05E05A, 05E6C8, 05E7B6, 05E8CE]	
FFCA73	enemy+17	[003976, 003DDE, 003DE8, 01084A, 05E6B2, 05E80E, 05E880, 05E8A8]	
FFCA74	enemy+18	[001590, 01225A, 01A75E, 05E5F6]	
FFCA76	enemy+1A	[001590, 01225A, 01A75E]	
FFCA78	enemy+1C	[001590, 00439E, 01225C, 01A75E, 05E17E]	
FFCA7A	enemy+1E	[001590, 01225C, 01A75E, 02A420]	
FFCA7B	enemy+1F	[003BDA]	
FFCA7C	enemy+20	[001590, 003F28, 0048F2, 004972, 004ABE, 01225E, 01A75E, 022D8A]	
FFCA7D	enemy+21	[010836]	
FFCA7E	enemy+22	[001590, 01225E, 01A75E]	
FFCA80	enemy+24	[00112E, 001590, 003E60, 0042AA, 00436E, 004386, 00438E, 0049B2, 0049C4, 0049F2, 004A14, 004B10, 004B24, 004B2A, 004B30, 0051D2, 012260, 01A75E, 02A6D2]	
FFCA82	enemy+26	[001590, 003DAA, 004372, 004380, 010846, 011EA4, 011F00, 012260, 01230E, 01A75E]	
FFCA83	enemy+27	[02A444, 02A5DA]	
FFCA84	enemy+28	[001590, 0015C6, 0043A4, 011F64, 012262, 01A75E, 022D76, 026648, 02A3E6, 02A452, 036618, 05E456]	
FFCA85	enemy+29	[004340, 004376, 026700, 02A3FC, 02A424, 02A4EA, 0366B2]	
FFCA86	enemy+2A	[001590, 003CA0, 004076, 0041DE, 0049E6, 004A9C, 004AB8, 0051FE, 0057BC, 01179A, 011F64, 012262, 0122EA, 01A75E, 02A452, 02A546, 02A5EA, 02A632, 02A646, 02A744, 02AA38]	
FFCA87	enemy+2B	[003C8E, 0048CA, 0048EA, 004916, 004966, 0049A8, 004A0E, 00510A, 00515E, 0051C8, 011E64, 011EC8, 011F1A, 02A68A, 02A6E0, 02A986, 02A9EC, 02AA02]	
FFCA88	enemy+2C	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 01A75E]	
