copyright	zengfr	site:http://github.com/zengfr/romhack
000FBE	000FBE	[FF8E69, FF8F69, FF95A9, FF9669, FF9729, FF97E9, FF98A9, FF9969, FF9A29, FF9AE9, FF9BA9, FFA029, FFA0E9, FFA1A9, FFA269, FFA329, FFA3E9, FFA4A9, FFA569, FFA629, FFA6E9, FFA7A9, FFADA9, FFAE69, FFAF29, FFAFE9, FFB0A9, FFB169, FFB229, FFB2E9, FFB3A9, FFB9A9, FFBA69, FFBB29, FFBBE9, FFBCA9, FFBD69, FFBE29, FFBEE9, FFBFA9, FFC4E9, FFC5A9, FFC669, FFC729, FFC7E9, FFC8A9, FFC969, FFCA29, FFCAE9, FFCBA9, FFD3E9, FFD4A9, FFD569, FFD629, FFD6E9, FFD7A9, FFD869, FFD929, FFD9E9, FFDAA9, FFDB69, FFDC29, FFDCE9, FFDDA9, FFDE69, FFDF29, FFDFE9, FFE0A9, FFE169, FFE229, FFE2E9, FFE3A9, FFE469, FFE529, FFE5E9, FFE6A9, FFE769, FFE829, FFE8E9, FFE9A9, FFEA69, FFEB29, FFEBE9, FFECA9, FFED69, FFEE29, FFEEE9, FFEFA9]	
000FC6	000FC6	[FF8E69, FF8F69, FF97E9, FF98A9, FF9969, FF9AE9, FFA0E9, FFA1A9, FFA3E9, FFA569, FFA629, FFA7A9, FFADA9, FFAE69, FFAF29, FFAFE9, FFB0A9, FFB169, FFB229, FFB2E9, FFB3A9, FFBA69, FFBB29, FFBBE9, FFBCA9, FFBD69, FFBE29, FFBEE9, FFBFA9, FFC5A9, FFC669, FFC729, FFC7E9, FFC8A9, FFC969, FFCA29, FFCAE9, FFCBA9, FFD3E9, FFD4A9, FFD569, FFD629, FFD6E9, FFD7A9, FFD929, FFDB69, FFDC29, FFDCE9, FFDDA9, FFDE69, FFDF29, FFDFE9, FFE0A9, FFE169, FFE229, FFE2E9, FFE3A9, FFE469, FFE529, FFE5E9, FFE6A9, FFE769, FFE829, FFE8E9, FFE9A9, FFEA69, FFEB29, FFEBE9, FFECA9, FFED69, FFEE29, FFEEE9, FFEFA9]	
000FCC	000FCC	[FFAF48, FFB008, FFB188, FFB248, FFB308, FFB3C8, FFBB48, FFBC08, FFBCC8, FFBD88, FFBE48, FFBF08, FFBFC8]	
000FD0	000FD0	[FFAF4C, FFB00C, FFB18C, FFB24C, FFB30C, FFB3CC, FFBB4C, FFBC0C, FFBCCC, FFBD8C, FFBE4C, FFBF0C, FFBFCC]	
000FD4	000FD4	[FFAF50, FFB010, FFB190, FFB250, FFB310, FFB3D0, FFBB50, FFBC10, FFBCD0, FFBD90, FFBE50, FFBF10, FFBFD0]	
000FFA	000FFA	[FFAF29, FFAFE9, FFB169, FFB229, FFB2E9, FFB3A9, FFBB29, FFBBE9, FFBCA9, FFBD69, FFBE29, FFBEE9, FFBFA9]	
001030	001030	[FFADC8, FFAE88, FFAF48, FFB008, FFB0C8, FFB188, FFB248, FFB308, FFB3C8]	
001044	001044	[FFADC8, FFAE88, FFAF48, FFB008, FFB0C8, FFB188, FFB248, FFB308, FFB3C8]	
001050	001050	[FFADC8, FFAE88, FFAF48, FFB0C8, FFB188, FFB248, FFB308, FFB3C8]	
001056	001056	[FFB0C8, FFB188, FFDB88, FFE488, FFEF08, FFEFC8]	
