copyright	zengfr	site:http://github.com/zengfr/romhack
FF8F8E	12p+ 26	[001C0A, 001C3E, 001C6C, 001CAC, 01803A, 0180CE, 0181BE, 01D1EA, 01FE9A, 021086, 0250D2, 090494, 090858, 090C18, 091302, 091DBC, 091EA6, 095F40]	
FF8F90	12p+ 28	[000E12, 000E30, 000F90, 001450, 001548, 001AEC, 001B3C, 001BAA, 001BAE, 001D54, 0027F6, 0028A6, 002914, 0039AC, 003A48, 003B1E, 00B6E6, 00C0D8, 00C0E2, 00C252, 00C25C, 00C4EC, 00C4F6, 00C6D6, 00C6E0, 00C968, 00C972, 00D57C, 00D586, 00D7EA, 00D7FA, 00E678, 00E682, 00E7D0, 00E7DA, 00E988, 00E992, 00ECC2, 00ECD2, 00EE20, 00EE2A, 00F1C6, 00F1D0, 014DAA, 014DB0, 014DC6, 015300, 0153A4, 015590, 0155A8, 015608, 015620, 015646, 015756, 0159D2, 015BE4, 015C2E, 017288, 0172F4, 01732C, 01733E, 018052, 0180A8, 0181AA, 018712, 01943E, 019D28, 01A638, 01A668, 01AB78, 01D1EE, 01FE42, 01FE9A, 0202DC, 0202FC, 02042E, 0205DA, 02061C, 0207A0, 0207B8, 0207C8, 0207D4, 0207F2, 022074, 0220B4, 0220CC, 02213E, 022180, 022198, 022250, 022348, 0224CC, 02255A, 0226AA, 02279C, 0227B4, 022D6E, 022E7C, 022EB2, 022FE8, 02310A, 02317A, 023310, 023688, 0237D0, 0238E6, 023920, 023ACA, 023C02, 023C06, 023C3E, 023C92, 0250EC, 0253DE, 025456, 0254BC, 027038, 027144, 02793E, 027AFA, 027BAA, 027BC0, 027BFA, 027C6C, 027D48, 02C6A4, 030A66, 030ABC, 030B00, 030DBC, 030E06, 03573A, 0358DE, 03592E, 0359DC, 035AB4, 035B34, 03A990, 03A9C0, 03AA04, 03AA3C, 03AADE, 03C75E, 03C7D2, 03C80A, 03C8AC, 03D910, 03DE6A, 03E6F0, 03E706, 03E766, 03EA1E, 044124, 0441D4, 04427A, 0442BC, 0476D0, 04780A, 04789C, 0478B2, 04795E, 0479FA, 048CEE, 049CC6, 04B2C2, 04B41E, 04B43A, 04B548, 050D02, 050E70, 050ECA, 050F42, 050F94, 052A56, 052B1E, 052B4E, 052BB4, 052F4A, 0531DE, 0545C6, 0546A4, 0546D8, 05473C, 057F2A, 057F70, 058052, 05809C, 0594AC, 0595A6, 059646, 059798, 0597C4, 0597F4, 059864, 05B696, 05C510, 05E03E, 05E2C6, 05E316, 05E39C, 05E476, 05E4EE, 05EDC8, 05EEE0, 05F672, 05F734, 05F868, 05F914, 05F92A, 05F9D6, 05FA68, 065BB4, 065D5C, 065DDC, 079CA2, 079CAA, 07A6AC, 07A874, 07CED8, 07D7CE, 07DD36, 0858AE, 08D2C2, 08D356, 08D3A4, 08D3B6, 0916FC, 091782, 09198C, 095656, 095690, 095758, 095A4C, 095A50, 095A7E, 095AE8, 095D40, 095DF6, 095E02, 095E08, 095E9C, 095EA4, 095EAE, 095F2A, 095F32, 096A54, 099D54, 09C7B4, 0ABD94, 0ABE5C, 0ABE80, 0ACF0E, 0AF5A8, 0B0F44, 0B14AE]	
FF8F92	12p+ 2A	[000E12, 001C72, 001CB2, 018052, 0180A8, 0181AA, 019D28, 01D1F4, 01FE9A, 022E7C, 0250EC, 090498, 09085C, 090C1C, 091306, 091DC0, 091EAA, 095E02, 095E08, 095F4A]	
FF8F94	12p+ 2C	[000DFC, 0173BE, 017E30, 017F0C, 018108, 0188E4, 0198C6, 019A98, 019B1A, 019B92, 019C30, 019D70, 01A58C, 01A6AE, 01AD9E, 01CC74, 01D65C, 01E6DE, 01E78C, 01FE9A, 0208EA, 02263A, 022D4E, 022E0C, 022F24, 022FA4, 023168, 0232CC, 023624, 02367A, 023702, 02383A, 0238CC, 023910, 02398A, 023A46, 023B5E, 023C84]	
FF8F96	12p+ 2E	[000DFC, 0173BE, 017E30, 017F0C, 018108, 0188E4, 0198C6, 019A98, 019B1A, 019B92, 019C30, 019D70, 01A58C, 01A6AE, 01AD9E, 01CC74, 01D65C, 01E6DE, 01E78C, 01FE9A, 0208EA, 02263A, 022D4E, 022E0C, 022F24, 022FA4, 023168, 0232CC, 023624, 02367A, 023702, 02383A, 0238CC, 023910, 02398A, 023A46, 023B5E, 023C84]	
FF8F98	12p+ 30	[001BA2, 0173B6, 01FE9A, 0916EE, 09180E, 095A5C, 095A72, 095AE2]	
FF8F9A	12p+ 32	[001BA2, 0173B6, 01FE9A, 0916EE, 09180E, 095A5C, 095A72, 095AE2]	
FF8F9C	12p+ 34	[017D92, 018300, 018660, 0186C6, 018C64, 019CAC, 01B110, 01B810, 01D322, 01D726, 01FE9A, 020C06, 020C1A]	
FF8F9E	12p+ 36	[001906, 003786, 003930, 00397C, 01348E, 0134EC, 01350E, 014280, 014288, 01428E, 01429A, 0142A8, 0142C2, 0173FA, 01891E, 0189A0, 0189AE, 0189B8, 0189FE, 018A0C, 018A16, 01ADA8, 01FE9A, 020654, 02068C, 02080C, 02DFBC, 07543E, 079FE0, 079FFC, 09042E, 0907F2, 090BB2, 0912C4, 091D0C, 091E4A, 091FF0, 092134, 0AE7F8, 0AE804]	
FF8FA0	12p+ 38	[017400, 0189BA, 018A18, 01ADB6, 01FE9A, 02080E, 07A000]	
FF8FA2	12p+ 3A	[00190A, 0173F4, 01FE9A, 079FE4, 079FF0, 079FF8, 0AEB2A]	
FF8FA4	12p+ 3C	[0011A8, 0011D4, 01FE9A, 0905B6, 0906A6, 090884, 090A86, 090B20, 090C60, 091050, 091350, 091452, 09189E, 091918, 092762, 09607E, 0960B0]	
FF8FA6	12p+ 3E	[0011AC, 0011D8, 001BA6, 018988, 0189C8, 018A26, 01FE9A, 0903DA, 0904F2, 0907A8, 0909AA, 090B60, 090CAE, 090D28, 091260, 09156C, 091812, 091CCA, 091DF4, 091FC4, 092108, 092280, 09258A, 0926EE, 09280C, 096084]	
FF8FA8	12p+ 40	[001BE6, 001C10, 001C18, 017F4E, 017FC6, 01803E, 018094, 018196, 0183BA, 019CC8, 019D04, 019D0C, 01AF1C, 01B0F8, 01B152, 01B1E2, 01B7EA, 01B89E, 01B8D0, 01B9A0, 01EA72, 01EFD4, 01F0A0, 01F0FE, 01FE9A, 020C26, 020C84, 020D68, 020D74, 020F76, 021062, 021098, 0210A4, 0210BC, 0210C8, 022662, 022CDC, 022D9C, 022EE4, 023112, 023650, 023696, 023734, 02376C, 0237D8, 023A82, 023AD2, 023C14, 091082]	
FF8FAA	12p+ 42	[001C14, 0183BE, 019CD8, 019D08, 01AF22, 01B156, 01B1E8, 01B8D6, 01F104, 01FE9A, 02109C, 0210C0]	
FF8FAC	12p+ 44	[001BF2, 001C02, 001C26, 001C36, 017FD0, 018060, 0181B2, 0181B6, 01991C, 019BAC, 019CCC, 019D18, 019D20, 01A5A4, 01A65E, 01B0C8, 01B19A, 01B7C6, 01B88E, 01B994, 01EA42, 01EFB0, 01F090, 01FE9A, 020CDC, 020F82, 02106E, 02107E, 0221A2, 0227BE, 022CE4, 022DA2, 022EEA, 023118, 02369C, 02373A, 023772, 0237DE, 023A88, 023AD8, 023C1A]	
FF8FAE	12p+ 46	[001BF6, 001C2A, 019922, 019BB2, 019CDC, 019D1C, 01A5AA, 01B0CE, 01B7CC, 01B99A, 01EA48, 01EFB6, 01FE9A, 021072, 022CEA, 022DA8, 022EF0, 02311E, 0236A8, 023740, 023778, 0237E4, 023A8E, 023ADE, 023C20]	
FF8FB0	12p+ 48	[00B6E2, 00C0DE, 00C258, 00C4F2, 00C6DC, 00C96E, 00D582, 00D7F6, 00E67E, 00E7D6, 00E98E, 00ECCE, 00EE26, 00F1CC, 017284, 018372, 01FE9A, 020798, 0207EA, 0A85BA, 0A8AD0, 0A8B8A, 0A8BB4, 0A8BE4, 0A8BE8, 0A8C38, 0A8C54, 0A8C7E, 0A8CC8, 0A8CE4, 0A8D0E]	
FF8FB2	12p+ 4A	[00B6EA, 00C0E4, 00C25E, 00C4F8, 00C6E2, 00C974, 00D588, 00D7FC, 00E684, 00E7DC, 00E994, 00ECD4, 00EE2C, 00F1D2, 01728A, 01FE9A, 02079E, 0207F0, 0A85C6, 0A8610, 0A8722, 0A872E, 0A9874, 0A988E]	
FF8FB4	12p+ 4C	[01AF36, 01AF5A, 01AF62, 01B806, 01E9E4, 01EC44, 01EC58, 01EFF2, 01F126, 01F222, 01FE9A, 0210FA, 021248]	
FF8FB5	12p+ 4D	[017364, 0175C8, 0175D0, 048622, 048A00, 048B9C, 0903B2, 0904A6, 09077C, 09095E, 090B38, 090C78, 090D0C, 091240, 091540, 091C42, 09225E, 092566, 0926CA, 0927E8, 096060]	
FF8FB6	12p+ 4E	[001D2C, 00591E, 0152C8, 015392, 01568E, 0156E4, 015744, 0159DA, 015B5E, 015B68, 015BCE, 01F058, 01F0C6, 01FE9A, 021320, 0221A8, 0227C4, 0236B6, 0ABD8C]	
FF8FB7	12p+ 4F	[00B6C0, 01836C, 01FE28, 03D8FE, 0ABDEE, 0ABF5A, 0AC102, 0AC11C, 0AC16A, 0AC1CE, 0AC224, 0AC8C8, 0ACAC0, 0ACBC8, 0ACBF6]	
FF8FB8	12p+ 50	[0080C6, 00D7F0, 00ECC8, 0159D6, 017790, 01791C, 0180D6, 0180F8, 0181C6, 0199F8, 019A50, 019BDE, 019C8E, 01A694, 01B056, 01B128, 01B17A, 01B1BC, 01B1FA, 01B868, 01B8AE, 01B8DC, 01B9DE, 01CD38, 01CE10, 01E9CC, 01EAA8, 01F044, 01F0B0, 01F10A, 01FE9A, 02065E, 0207BC, 020F46, 0220D6, 0221C0, 022324, 0224EE, 022590, 0226E0, 0227D8, 026EA4, 02DF50, 02DFCE, 03099A, 034C82, 03ABCC, 03C9B8, 03D904, 03D90A, 057E5E, 05D562, 05EC68, 064BF2, 090436, 0904D4, 0907FA, 09098C, 090A6E, 090B02, 090BBA, 090C28, 0912CC, 0917EE, 091D14, 091E52, 092818, 095D28, 096A5A, 099D58, 0ABDF4, 0ABF60, 0AC108, 0AC122, 0AC170, 0AC1D4, 0AC22A, 0AC8CE, 0ACAC6, 0ACBCE, 0ACBFC]	
FF8FBA	12p+ 52	[001D86, 018EE6, 01CCA4, 01D336, 01D734, 01FE9A, 020822, 08FF16, 0905A6, 0905CE, 090692, 0906C4, 090870, 090F40, 090F62, 091040, 091068, 091340, 091368, 09138C, 0913A6, 09143E, 091470, 091494, 0914AC, 09188E, 0918C6, 091904, 091946, 09274E, 092780, 09606E, 0960A0]	
FF8FBB	12p+ 53	[0903CA, 090402, 09040A, 090790, 0907C8, 0907D0, 090B50, 090B88, 090B90, 090D1C, 091254, 091272, 09127A, 091554, 091CBE, 091CEC, 091CF4, 091DDC, 091E08, 091E10, 091FB4, 091FE0, 091FE8, 0920F8, 092124, 09212C, 092274, 09257A, 0926DE, 0927FC, 096072]	
FF8FBC	12p+ 54	[001AB4, 014DD8, 01749A, 01750A, 017D3C, 01ADCC, 01CBD2, 01CBF2, 01CC08, 01CC92, 01CD26, 01CDD2, 01CDFA, 01D16E, 01D214, 01D27A, 01D29C, 01D2B2, 01D38C, 01D3C8, 01D43C, 01D63E, 01D704, 01D778, 01D7E6, 01E84E, 01FE9A, 090AAC, 09569A, 0956D4, 095716, 095762]	
FF8FBD	12p+ 55	[016DD6, 0172C4, 01ADD0, 01E852]	
FF8FBE	12p+ 56	[00195E, 0019EC, 001A42, 001AB8, 014E34, 014E9A, 0172E4, 017510, 017D40, 0195FE, 019624, 01CBD8, 01CBEE, 01CC9A, 01CD06, 01CD6E, 01CE28, 01D11A, 01D21C, 01D326, 01D392, 01D3D0, 01D6A6, 01D72A, 01D77E, 01FE9A, 020180, 02066C, 090AB0]	
FF8FC0	12p+ 58	[01CD18, 01CD4C, 01CD54, 01CE00, 01FE9A]	
FF8FC2	12p+ 5A	[01765E, 017664, 019A7C, 019ABA, 019BB8, 019C06, 01CBBC, 01FE9A, 0904CC, 090984, 090C9E]	
FF8FC3	12p+ 5B	[0173CC]	
FF8FC4	12p+ 5C	[005A24, 01725E, 01FE9A, 08CF16, 09A0B8, 09A0F6, 0AE232]	
FF8FC6	12p+ 5E	[017678, 017A80, 017AE8, 017B06, 017B54, 017B96, 017BCA, 017BE0, 017C2A, 017C68, 017C9C, 017CB2, 017CD2, 01831E, 01838A, 0183D0, 018962, 01898E, 0189DA, 0189EC, 018C68, 018C8C, 018ED4, 018F06, 01FE9A, 020C0A, 020D4E, 020D56, 020F70, 08FF3A, 090422, 090608, 0906FE, 0907E6, 090BA6, 09103A, 0912BC, 0913B0, 0914B6, 0918D6, 091956, 091D04, 091E30, 092012, 092156, 09300A, 0931AA, 093E60, 094816, 0948FC, 0AE220]	
FF8FC8	12p+ 60	[01FE9A, 0AE7F4, 0AE800, 0AEB32]	
FF8FCA	12p+ 62	[01FE9A]	
FF8FCC	12p+ 64	[001A1C, 001AC4, 017472, 01747A, 017492, 0174A2, 017556, 0177CC, 0178CA, 0178E4, 017A9E, 017B72, 017C0C, 017C3E, 017E5E, 018906, 0194D4, 01952A, 019532, 019856, 01989E, 01ADE4, 01ADEE, 01CDE2, 01D0EE, 01D12A, 01D134, 01D13C, 01D2FC, 01D7F0, 01E866, 01FE9A, 0208D6, 020944, 02098A, 0209B8, 0209CE, 0209D6, 0209DE, 020A22, 020A4E, 020BD2, 020BDC, 020C58, 020DAA, 020DCE, 021258, 0252E0, 07DEA0]	
FF8FCD	12p+ 65	[017538]	
FF8FCE	12p+ 66	[0019A8, 0019E8, 001A66, 014DEC, 014E04, 018C92, 018EDE, 018F28, 018F5E, 019230, 01930E, 01949E, 0194CC, 01E86E, 01FE9A, 020D9E, 020DD6, 07A412, 07A806, 07CE66, 07DC46, 07DEA8]	
FF8FD0	12p+ 68	[014DE0, 014E1A, 014ECC, 014EF0, 0194C8, 01E86A, 01FE9A, 020DD2, 07A80E, 07A8C8, 07CE6E, 07CF2C, 07DC66, 07DD78, 07DEA4]	
FF8FD1	12p+ 69	[001AE8, 001AFA, 014E12, 096A92]	
FF8FD2	12p+ 6A	[01FE9A]	
FF8FD3	12p+ 6B	[01AF9C, 01B11A, 01EA80, 01EA90, 01FE50, 091834, 095D8C, 0ABD78, 0ABD80, 0ABDFC, 0ABE06, 0ABE20, 0ABE46, 0ABE6C, 0AC1BE, 0AC8B8, 0ACB74, 0ACB8E, 0ACBB8, 0ACBE6]	
FF8FD4	12p+ 6C	[01FE9A]	
FF8FD6	12p+ 6E	[01FE9A]	
FF8FD8	12p+ 70	[01FE9A]	
FF8FDA	12p+ 72	[01FE9A]	
FF8FDC	12p+ 74	[01FE9A]	
FF8FDE	12p+ 76	[015B78, 015BAC, 015BD2, 015C0A, 015C4C, 015C56, 01FE9A]	
FF8FDF	12p+ 77	[015B6E, 015B7C, 015BA6, 015BBE, 015BEC, 019A2A]	
FF8FE0	12p+ 78	[017576, 01FE9A, 09043E, 09045C, 090802, 090820, 090BC2, 090BE0, 0912D4, 0912D8, 091D1C, 091D3A, 091E5A]	
FF8FE2	12p+ 7A	[017566, 01756E, 01FE9A, 090462, 090826, 090BE6, 0912DE, 091D40]	
FF8FE4	12p+ 7C	[001C44, 001C5A, 001C82, 001C9A, 01D1FA, 01FE9A, 09049E, 090862, 090C22, 09130C, 091DC6, 091EB0, 095F4E]	
FF8FE5	12p+ 7D	[017A86, 017B5A, 017C30, 017D9E, 018312, 018666, 0186CC, 01897C, 018C74, 019CB2, 020C2C]	
FF8FE6	12p+ 7E	[001400, 0172D2, 01FE9A, 0917EA, 0ABD6A, 0ABD72, 0ABDE6]	
FF8FE8	12p+ 80	[01FE9A]	
FF8FE9	12p+ 81	[015BF4, 015C00, 015C06]	
FF8FEA	12p+ 82	[01AF26, 01AFB6, 01B068, 01B7F6, 01B98E, 01FE9A]	
FF8FEC	12p+ 84	[01FE9A]	
FF8FEE	12p+ 86	[00B66E, 0159CC, 017DAA, 017E38, 017F8A, 018100, 01866C, 01873E, 018766, 0188FC, 01994E, 019AAE, 019B8A, 019CEE, 01A6A6, 01B106, 01B1CC, 01B81C, 01B8F4, 01E6E2, 01E71A, 01E790, 01EFF8, 01F0C2, 01FE9A, 020C8A, 020FA0, 02127A]	
FF8FEF	12p+ 87	[001408, 0159AE]	
FF8FF0	12p+ 88	[001982, 00198C, 017628, 01762E, 01FE9A]	
FF8FF1	12p+ 89	[016E20, 0209F8, 0916D6, 0916E8, 09175E, 091776]	
FF8FF2	12p+ 8A	[0173A0, 01FE9A, 090442, 090806, 090BC6, 091D20, 091E5E]	
FF8FF4	12p+ 8C	[017258, 01FE9A]	
FF8FF5	12p+ 8D	[017F94, 017FA8, 020BE4]	
FF8FF6	12p+ 8E	[0173C6, 01FE9A, 04A7D0, 096140]	
FF8FF8	12p+ 90	[0173C6, 01FE9A, 04A7D0, 096140]	
FF8FFA	12p+ 92	[015BE0, 015C36, 01FE9A]	
FF8FFC	12p+ 94	[015BE6, 015C3A, 01FE9A]	
FF8FFE	12p+ 96	[01FE9A]	
FF8FFF	12p+ 97	[0028CC]	
FF9000	12p+ 98	[001496, 0014BA, 0014D2, 0014DE, 001520, 001578, 00159E, 0015B8, 0015C4, 001606, 016E1C, 0177DC, 018C48, 01FE9A, 02094E, 02099A, 020A08, 0252F2, 07DCDA]	
FF9002	12p+ 9A	[017618, 01761E, 017B22, 017B38, 017CC2, 01FE9A]	
FF9004	12p+ 9C	[017624, 017A54, 017B26, 017B30, 017B3C, 01FE9A]	
FF9005	12p+ 9D	[091826]	
FF9006	12p+ 9E	[01FE9A, 095696, 0956D0, 095712, 09575E, 0ABD66, 0ABE16, 0ABE3C, 0ABE62, 0ABE86, 0AC1C8, 0AC8C2, 0ACB84, 0ACBA0, 0ACBC2, 0ACBF0]	
FF9007	12p+ 9F	[0903D2, 090404, 090798, 0907CA, 090B58, 090B8A, 090D22, 09125A, 091274, 09155C, 091CC4, 091CEE, 091DE4, 091E0A, 091FBC, 091FE2, 092100, 092126, 09227A, 092582, 0926E6, 092804, 096078]	
FF9008	12p+ A0	[0177EC, 0177F0, 01FE9A]	
FF9009	12p+ A1	[017448, 01810C, 020B94]	
FF900A	12p+ A2	[017D46, 01CCB4, 01D24A, 01FE9A, 090AB6]	
FF900C	12p+ A4	[017614, 0176CE, 01AE24, 01CC04, 01E4C2, 01E872, 01FE9A, 0208B4]	
FF900E	12p+ A6	[01CC8A, 01FE9A, 02012A, 02019A, 0201BE, 0201F0, 020202, 020218, 02022A, 020242, 020254, 0202A4]	
FF900F	12p+ A7	[01CC8E, 020194, 0201B6, 0201EA, 0201FC, 020226, 020250]	
FF9010	12p+ A8	[01841C, 01FE9A, 020A4A, 020B2C]	
FF9011	12p+ A9	[02018E, 0201A2, 0201E4, 0201F6, 02020A, 020220, 020232, 02024A]	
FF9012	12p+ AA	[017E3E, 01CC7E, 01D662, 01E15A, 01FE9A, 01FF3E, 01FF7C, 01FF98, 01FFA6, 01FFB0, 020048, 020086, 0200A2, 0200B0]	
FF9013	12p+ AB	[01FFC6, 020006, 020038, 0200D2, 0200F4, 020108, 020122]	
FF9014	12p+ AC	[017E42, 01CC82, 01D666, 01E15E, 01FE9A, 01FF60, 01FF66, 01FF6E, 01FF74, 01FF82, 01FF92, 01FFA0, 01FFAA, 02006A, 020070, 020078, 02007E, 02008C, 02009C, 0200AA, 0200B6]	
FF9015	12p+ AD	[02000C, 020030, 0200FA, 020100]	
FF9016	12p+ AE	[017E46, 018392, 0183D8, 01CC86, 01D0F6, 01D100, 01D66A, 01E162, 01FE9A, 01FFB6, 01FFBE, 01FFFE, 020012, 02003E, 0200CA, 02010E, 020116, 0202AA, 02092C, 020964, 0209C0]	
FF9017	12p+ AF	[017F5C]	
FF9018	12p+ B0	[01FE9A, 022238, 022330, 022704, 022DE4, 022E16, 022EDA, 022F66, 022FE4, 023130, 023176, 023182, 023684, 023724, 02385C, 0238A4, 0238E2, 02391C, 0239C6, 0239D2, 023A68, 023BD0, 023C3A, 023C8E]	
FF901A	12p+ B2	[01FE9A, 022070, 0220BA, 02213A, 022186, 02223C, 022334, 0224D2, 022560, 0226B0, 0227A2, 022D68, 022EDE, 022F6A, 022FEA, 02310C, 02317C, 02368A, 023690, 023728, 0237D2, 023860, 0238E8, 023922, 0239CA, 023A6C, 023ACC, 023BD4, 023C0E, 023C40, 023C94]	
FF901C	12p+ B4	[016DF8, 01FE9A, 02C4B0, 050B8E, 062AA6]	
FF901E	12p+ B6	[016DF8, 01FE9A, 02C4B8, 062AAE]	
FF9020	12p+ B8	[016DFE, 01FE9A]	
FF9022	12p+ BA	[016DFE, 01FE9A]	
FF9024	12p+ BC	[0176B0, 017A94, 017AB2, 017AC8, 017B68, 017B86, 017BA6, 017C4A, 017C58, 017C78, 017D86, 017DBA, 0182FA, 018326, 018386, 0183CC, 01858A, 0188A6, 018C16, 018DE8, 018E98, 0191F2, 01944E, 0194F0, 019C40, 01ADD4, 01CBF6, 01D0BC, 01D2D2, 01D6E0, 01E4B4, 01E818, 01E85E, 01FE9A, 020D7E, 020D8C, 02AE2E, 02C4D2, 04F50C, 0614E0, 062AC8]	
FF9026	12p+ BE	[0176B0, 017A94, 017AB2, 017AC8, 017B68, 017B86, 017BA6, 017C4A, 017C58, 017C78, 017D86, 017DBA, 0182FA, 018326, 018386, 0183CC, 01858A, 0188A6, 018C16, 018DE8, 018E98, 0191F2, 01944E, 0194F0, 019C40, 01ADD4, 01CBF6, 01D0BC, 01D2D2, 01D6E0, 01E4B4, 01E818, 01E85E, 01FE9A, 020D7E, 020D8C, 02AE2E, 02C4D2, 04F50C, 0614E0, 062AC8]	
FF9028	12p+ C0	[00AFDC, 017270, 01760A, 017BF0, 017D1C, 019320, 01FE9A, 01FF46, 01FFCE, 01FFEA, 02001E, 020050, 0200DA, 020132, 0202BE, 0206AA, 0206F0, 020A2C, 020B0C, 020B7C, 020BBE, 02102A, 0210E6, 021106, 0264F6]	
FF9029	12p+ C1	[00AFE6, 017604, 01FFE4, 020018, 0202B8, 0206A4, 020B76, 020BC2, 0210E2, 021102]	
FF902A	12p+ C2	[01735A, 017590, 017598, 0175D6, 0175E8, 018948, 018A38, 01961C, 019A24, 019A76, 019C76, 01A6BE, 01AFFC, 01CDCE, 01D6D4, 01D802, 01E6AA, 01E758, 01FE9A, 022CD6, 02362E, 0903BA, 0904AE, 090784, 090966, 090B40, 090C80, 090D12, 091246, 091548, 091C4A, 092264, 09256E, 0926D2, 0927F0, 096068]	
FF902C	12p+ C4	[01735E, 01758C, 01759E, 0175A8, 0175EE, 018942, 018A44, 01FE9A]	
FF902D	12p+ C5	[017796, 017922, 017A06, 017F72, 018110, 01815A, 0181F8, 01859C, 018C28, 018DFA, 018EAA, 019200, 01945C, 0194FE, 0198DA, 019A04, 019A80, 019ABE, 019C12, 01A6EA, 01AF52, 01AF94, 01AFE8, 01B08C, 01CD5C, 01CE16, 01D0CA, 01D36E, 01D3AC, 01D762, 01E6A0, 01E6F6, 01E74E, 02067E, 020700, 020B9A]	
FF902E	12p+ C6	[01FE9A, 020682, 0206AE, 0206C6]	
FF902F	12p+ C7	[017F04, 019A2E, 019AEE, 020686, 0206CC, 0206E4]	
FF9030	12p+ C8	[00DFF8, 010840, 0108D6, 012564, 01FE9A, 021EF0, 021F34, 021F88, 022108, 0221F4, 022272, 02236A, 022494, 022522, 0225C4, 02260C, 02280C, 022CBE, 022CF6, 022D18, 022D36, 022D44, 022DAE, 022DEA, 022DF2, 022E1C, 022EF6, 022F04, 022F70, 022FF0, 023136, 023144, 02315A, 023188, 0231A0, 0232BC, 02365A, 0236BC, 0236DA, 023746, 023758, 023760, 023784, 023792, 0237AE, 0237B6, 0237F4, 023816, 023890, 023898, 0238AA, 0238B2, 0238EE, 0238F6, 023928, 023930, 0239FE, 023A06, 023A2A, 023A38, 023A72, 023A7A, 023A9A, 023AA8, 023AB0, 023AEE, 023B54, 023BDA, 023BE8, 023BF0, 023C26, 023C46, 023C4E, 023C76, 023C9A]	
FF9032	12p+ CA	[017FD4, 017FFC, 018074, 01812C, 01817A, 018184, 01925C, 019318, 019362, 0193BC, 0198BA, 01990E, 019AA2, 019B02, 019B08, 019B86, 019BBC, 019BC2, 019C0A, 019CE2, 019CFC, 019D2C, 019D48, 019D56, 019D68, 019D84, 01A6B4, 01A6E2, 01E168, 01E174, 01FE9A, 020C40, 020C98, 020CD6, 022058, 022122, 022466, 02246C, 022478, 02248E, 0224AE, 02253C, 02266E, 022698, 022740, 022CFC, 022DB4, 022E48, 022E54, 022E8C, 022EA8, 022EFC, 0230DE, 023102, 023124, 02313E, 023160, 023654, 0236AC, 02374C, 02377E, 02378C, 02379E, 0237EA, 023A94, 023AA2, 023AE4, 023C2C]	
FF9033	12p+ CB	[019262, 019AA8, 019B0E]	
FF9034	12p+ CC	[01FE9A, 090306, 091158, 091AD0, 091B80]	
FF9035	12p+ CD	[0028AA, 0188F4, 01B0C2, 01B7C0, 01B9B4, 01E6B2, 01E760, 01E876, 01E9D8, 01FE58, 026F96, 027258, 02736A, 027D2C, 02C678, 02C7F6, 02C836, 02D202, 02DD70, 02DF48, 030A98, 030DF6, 034CE2, 034F36, 035730, 035A98, 03964E, 039A6C, 03A9F4, 03AAE6, 03B4EA, 03C7C2, 03C8B4, 044308, 044636, 0479D4, 04861A, 0489F8, 048B94, 048CCA, 04AD38, 050F68, 052C06, 052CC6, 052F1E, 05471E, 054CC0, 0552B4, 057F4C, 05808C, 059846, 0599B8, 059A1A, 05D5C2, 05D7A8, 05E034, 05E45A, 05ED6E, 05EFB6, 05F01A, 05F72A, 05FA4C, 062C8E, 062CD6, 065DC0, 075436, 07544E]	
FF9036	12p+ CE	[017F00, 017F3A, 017FBC, 019A1E, 019AEA, 01A612, 01A650, 01FE9A, 020C12, 020C30, 020C8E, 020D6E, 020D82]	
FF9038	12p+ D0	[01FE9A, 021F4A, 021F58, 022D3E, 0232B6, 0239F8, 023A32, 023B4E, 023BE2, 023C70]	
FF903A	12p+ D2	[0177BC, 017850, 017964, 019870, 019B24, 01CD82, 01CDAC, 01CE3C, 01FE9A]	
FF903C	12p+ D4	[0179B8, 0179C2, 01FE9A]	
FF903D	12p+ D5	[018070, 0180DC, 0180E2, 0180EE, 018118, 0181CE, 0181D4]	
FF903E	12p+ D6	[017F58, 01A584, 01A5AE, 01FE9A, 0202B0, 020BB6, 020BFA, 020D96, 020F6C]	
FF903F	12p+ D7	[00C0C6, 00C144, 0172B6, 02075A, 022640, 0226F4, 022E10, 022E3E, 022F28, 022FA8, 0230D8, 02361C, 02367E, 023766, 0237CC, 02389E, 0238D6, 02394A, 023982, 023AC6, 023BF6, 023C88]	
FF9040	12p+ D8	[0176B4, 017778, 01FE9A, 090A0E]	
FF9041	12p+ D9	[001A14, 001ABE, 0174A6, 0174B0, 0174BA, 01753C, 017546, 01755E, 0177C4, 017858, 01787A, 01789C, 0178AA, 0178BE, 0178DE, 017950, 017974, 017992, 0179CA, 017E4A, 0194D0, 01952E, 019890, 019898, 01D7EC, 01E862, 0208CA, 0208D0, 020DCA, 021F2E, 07DE9C, 07DEAC]	
FF9042	12p+ DA	[0174C0, 017562, 0178C2, 0178E2, 019534, 01989C, 01FE9A, 0208D4]	
FF9044	12p+ DC	[0172AC, 01FE9A, 05C504, 05C526, 08D392, 091838, 095D84, 095E5C]	
FF9045	12p+ DD	[0173D6, 018E2E, 019568, 01AC10, 024FE8, 02508E, 0250A4, 025342, 026496, 0264A2]	
FF9046	12p+ DE	[01AB22, 01ABF8, 01AC4C, 01FE9A, 02060C, 0212D8, 021310]	
FF9048	12p+ E0	[017F40, 018030, 018036, 01806C, 0180B8, 0180CA, 01FE9A, 020F8A]	
